cat,Class_num,area,perimeter,compact,opt_blue_min,opt_blue_max,opt_blue_range,opt_blue_mean,opt_blue_stddev,opt_blue_sum,opt_blue_median,opt_green_min,opt_green_max,opt_green_range,opt_green_mean,opt_green_stddev,opt_green_sum,opt_green_median,opt_nir_min,opt_nir_max,opt_nir_range,opt_nir_mean,opt_nir_stddev,opt_nir_sum,opt_nir_median,opt_red_min,opt_red_max,opt_red_range,opt_red_mean,opt_red_stddev,opt_red_sum,opt_red_median,NDVI_min,NDVI_max,NDVI_range,NDVI_mean,NDVI_stddev,NDVI_sum,NDVI_median,Brightness_min,Brightness_max,Brightness_range,Brightness_mean,Brightness_stddev,Brightness_sum,Brightness_median,nDSM_min,nDSM_max,nDSM_range,nDSM_mean,nDSM_stddev,nDSM_sum,nDSM_median
6493250,51,10.25,21,1.8503438033,224,444,220,276.414634146,45.5658063977,11333,261.0,266,604,338,347.512195122,66.1381119422,14248,331.0,348,683,335,472.414634146,68.4992346796,19369,467.0,170,557,387,289.634146341,71.374913984,11875,288.0,0.101612903178,0.358139544725,0.256526641548,0.247233844021,0.0586843859014,10.1365876049,0.251656,712,1605,893,913.56097561,164.901308072,37456,855.0,2.66558837891,5.63534545898,2.96975708008,3.08967553115,0.747222720749,126.676696777,2.73199
6527671,41,6552.25000007,2220,7.73664755103,247,329,82,300.044679309,7.98791649272,7863871,301.0,339,499,160,454.211759319,16.8963763087,11904436,456.0,246,582,336,377.220420466,32.4853577966,9886570,370.0,312,577,265,484.776488992,34.6280347778,12705507,488.0,-0.328263610601,0.179695427418,0.507959038019,-0.124892285094,0.053569079322,-3273.30190002,-0.13486,919,1390,471,1239.03292762,56.7808281339,32473814,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6510339,41,433.000000002,484,6.56139950401,233,365,132,315.147806005,17.9884194474,545836,318.0,331,561,230,474.998267898,33.7218190857,822697,482.0,402,794,392,535.409930716,54.0514410978,927330,529.0,326,623,297,513.734988453,47.9841520201,889789,520.0,-0.177713736892,0.259931892157,0.437645629048,0.0203561439965,0.0717499284856,35.2568414019,0.0166897,894,1484,590,1303.88106236,92.1316381091,2258322,1326.0,-1.15628051758,1.24298095703,2.39926147461,-0.0868091891599,0.286110799879,-150.353515625,-0.0235138
6419451,33,27.5000000007,34,1.8289744479,266,352,86,304.218181818,18.2848083084,33464,300.5,395,546,151,458.727272727,33.4837570095,50460,453.0,788,1012,224,873.436363636,50.6513083871,96078,867.5,446,709,263,556.145454545,63.5851378238,61176,541.0,0.16604244709,0.282958209515,0.116915762424,0.224037816579,0.0283177476019,24.6441598237,0.228445,1114,1593,479,1319.09090909,114.054735301,145100,1289.0,-0.00888061523438,0.489898681641,0.498779296875,0.0437225341797,0.112120621853,4.80947875977,0.0
6456365,34,9.49999999977,18,1.64742544857,223,256,33,243.263157895,7.54524671051,9244,244.0,329,379,50,354.131578947,13.0870990164,13457,352.5,1113,1242,129,1182.68421053,28.2638929631,44942,1182.5,208,304,96,266.736842105,22.7430547068,10136,268.0,0.586956501007,0.692643821239,0.105687320232,0.632323327817,0.0250994476458,24.0282864571,0.629604,760,933,173,864.131578947,42.2431377502,32837,866.0,-0.0125122070312,0.0,0.0125122070312,-0.000329268606086,0.0020028627395,-0.0125122070312,0.0
6399236,41,343.499999989,215,3.27242843129,263,367,104,326.162299854,10.0182078463,448147,327.0,378,565,187,507.410480349,19.3785263792,697182,511.0,379,746,367,495.553129549,49.0382883823,680890,485.0,406,666,260,570.692139738,27.4660141337,784131,576.0,-0.246520876884,0.186330348253,0.432851225138,-0.0719521370822,0.0635892485605,-98.8622363509,-0.0883118,1047,1587,540,1404.26491994,51.5078997145,1929460,1414.0,-0.106658935547,2.3141784668,2.42083740234,0.464227867959,0.639001124023,637.849090576,0.000732422
6399406,31,37.75,32,1.46921910928,187,282,95,244.655629139,17.374734781,36943,246.0,249,398,149,322.311258278,33.0187956568,48669,326.0,392,1054,662,870.125827815,128.975140304,131389,902.0,165,506,341,302.42384106,53.5438716061,45666,300.0,0.321708798409,0.590111613274,0.268402814865,0.483111518503,0.0623399211989,72.949839294,0.488995,603,1075,472,869.390728477,86.1816942126,131278,877.0,2.44262695312,4.5563659668,2.11373901367,2.96472632806,0.471203806919,447.673675537,2.79651
6340750,41,162.749999997,157,3.47163630806,265,290,25,283.132104455,2.90786290815,184319,283.0,388,431,43,419.883256528,5.03308981458,273344,420.0,307,404,97,341.533026114,6.80426810331,222338,341.0,426,502,76,476.90015361,8.50882888224,310462,478.0,-0.192166462541,-0.0744559019804,0.11771056056,-0.165407518523,0.00687482630213,-107.680294558,-0.16545,1079,1216,137,1179.91551459,15.5932531642,768125,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6337934,32,960.749999986,657,5.97936742315,208,303,95,258.558157689,5.77237022966,993639,259.0,268,427,159,352.456154046,11.1222871943,1354489,352.0,581,922,341,774.407754359,31.2213274089,2976049,773.0,185,450,265,325.848555816,20.7298514079,1252236,324.0,0.30671197176,0.523076951504,0.216364979744,0.407915565873,0.0238700900431,1567.61951965,0.408727,662,1180,518,936.862867551,36.2862485994,3600364,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6422200,22,2614.00000002,1408,7.76863882889,229,554,325,367.889537108,35.7193582405,3846653,368.0,319,826,507,566.50679036,57.939547419,5923395,568.0,576,1344,768,988.678366488,87.331885361,10337621,994.0,305,1003,698,706.418802601,89.5847221514,7386315,717.0,-0.0841020047665,0.389992058277,0.474094063044,0.16834434013,0.0445380131224,1760.20842039,0.15989,856,2359,1503,1640.81513007,175.355329948,17156363,1651.0,-2.42895507812,2.98580932617,5.4147644043,0.152653461389,0.314002028243,1596.14459229,0.00100708
6334075,41,4640.25000001,4666,19.3227579099,280,350,70,291.368514627,2.96633918248,5408091,291.0,418,537,119,437.231506923,4.98194690727,8115454,437.0,285,402,117,304.87673078,5.00681051187,5658817,305.0,443,636,193,470.039868542,7.81338597831,8724410,470.0,-0.225433528423,-0.203084826469,0.0223487019539,-0.2131333304,0.0029316195679,-3955.96774556,-0.213158,1142,1523,381,1198.63989009,15.1064128126,22247955,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6244643,11,19.5000000009,22,1.40540159835,315,472,157,410.166666667,27.0234545167,31993,408.0,438,685,247,592.858974359,42.035310053,46243,592.0,563,902,339,715.192307692,59.624908255,55785,705.0,455,832,377,645.435897436,64.6290380365,50344,644.5,0.00521512376145,0.119515888393,0.114300764631,0.0520225316107,0.0263122025951,4.05775746563,0.0529074,1208,1984,776,1648.46153846,128.931078021,128580,1633.5,-0.00473022460938,1.15841674805,1.16314697266,0.490996531951,0.150349620463,38.2977294922,0.510864
6229155,13,33.2499999974,37,1.81009332667,251,401,150,349.984962406,27.9308988795,46548,353.0,313,475,162,393.315789474,24.8878290818,52311,397.0,239,577,338,335.917293233,64.1415311381,44677,326.0,236,487,251,282.308270677,38.9997456038,37547,275.0,-0.0599613152444,0.25663715601,0.316598471254,0.0822982777932,0.0592710938063,10.9456709465,0.0845865,824,1316,492,1025.60902256,68.0733609791,136406,1023.0,0.419494628906,0.689880371094,0.270385742188,0.481543748899,0.0551027092447,64.0453186035,0.46637
6247631,41,3936.5,1354,6.08777516284,253,281,28,270.936555316,2.96443222642,4266167,271.0,350,404,54,385.574304585,5.03153754856,6071253,386.0,271,364,93,298.433506922,6.61765822173,4699134,298.0,319,398,79,366.011685507,8.77675130743,5763220,366.0,-0.140243902802,0.0282485876232,0.168492490426,-0.101674339251,0.00987183488756,-1600.96414584,-0.101796,922,1079,157,1022.52254541,15.2924671457,16100640,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6200050,41,9.75,20,1.80685272819,317,325,8,320.307692308,2.20900077369,12492,320.0,499,515,16,505.846153846,4.10464690719,19728,506.0,337,354,17,345.076923077,4.46860624967,13458,345.0,570,594,24,580.846153846,6.70452759971,22653,581.0,-0.258205682039,-0.250807315111,0.0073983669281,-0.25463874447,0.00182128290306,-9.93091103435,-0.255026,1386,1434,48,1407.0,12.8681678412,54873,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6341231,41,6784.49999996,4671,15.9972750479,259,289,30,278.363328175,2.80867013178,7554224,278.0,379,426,47,409.789078046,4.09241159467,11120856,410.0,282,361,79,310.942294937,5.08400082679,8438352,311.0,391,470,79,438.176284177,7.23879831635,11891228,438.0,-0.211382120848,-0.0825921222568,0.128789998591,-0.169840351265,0.00431322340866,-4609.12745262,-0.169863,1029,1181,152,1126.3286904,12.9827236031,30566308,1126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6225862,21,2811.50000001,2212,11.7682299724,260,531,271,367.238840477,16.813542836,4129968,368.0,365,821,456,567.937311044,29.8878049122,6387023,570.0,723,1229,506,988.601547217,49.4024758278,11117813,990.0,473,1245,772,798.614262849,47.0909672009,8981216,803.0,-0.0109622413293,0.290085673332,0.301047914661,0.10652428552,0.0195957851927,1197.97211495,0.103748,1098,2597,1499,1733.79041437,87.3600356685,19498207,1741.0,-0.0414428710938,1.53173828125,1.57318115234,0.184367742103,0.176804086979,2073.39962769,0.142944
6266301,32,4698.99999998,3014,12.4032527425,215,687,472,298.155139391,21.8550619635,5604124,298.0,280,726,446,453.904500958,36.8166817615,8531589,455.0,551,1195,644,936.558257076,61.1517032921,17603549,941.0,225,991,766,533.551234305,60.9685174696,10028629,535.0,0.0397286824882,0.450074523687,0.410345841199,0.27579090189,0.0374648514322,5183.76579192,0.272842,735,1876,1141,1285.61087465,115.555574799,24164342,1288.5,-0.230499267578,1.12091064453,1.35140991211,0.0487496781334,0.107033794692,916.298950195,0.0
6848239,14,15677.4999968,9231,20.797226145,205,532,327,308.636644873,10.8102408599,19354604,309.0,261,801,540,439.652304258,17.1937938882,27570596,440.0,449,1142,693,680.407542657,28.762414189,42668357,679.0,263,1193,930,579.150326902,28.3791351673,36318517,578.0,-0.0529567524791,0.269444435835,0.322401188314,0.0805145908844,0.0127665120694,5049.06999436,0.0794431,736,2519,1783,1327.43927603,51.0472139841,83243717,1327.0,-0.639099121094,1.40084838867,2.03994750977,0.108962054976,0.178196267749,6833.01046753,0.0
6085118,11,3.25,10,1.56478036351,350,396,46,373.846153846,14.1140745567,4860,371.0,513,580,67,553.0,22.4670699195,7189,557.0,825,950,125,886.461538462,43.0109384739,11524,874.0,717,827,110,762.230769231,35.8375691272,9909,762.0,0.0528278425336,0.102657005191,0.0498291626573,0.0752924359762,0.0151594822886,0.97880166769,0.0742414,1584,1772,188,1689.07692308,59.4609911409,21958,1687.0,0.0,0.287567138672,0.287567138672,0.179004375751,0.0703981374611,2.32705688477,0.19043
6083348,41,179.499999987,197,4.14790754608,266,283,17,275.300835655,2.72485196721,197666,275.0,395,431,36,409.715877437,4.4932693393,294176,409.0,289,332,43,309.194986072,5.13531412707,222002,309.0,419,473,54,439.286908078,7.17925060062,315408,439.0,-0.196105703712,-0.160762935877,0.0353427678347,-0.173806243392,0.00447994384149,-124.792882755,-0.174002,1085,1187,102,1124.30362117,12.9732857394,807250,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6099924,33,1579.50000002,1100,7.80778665762,240,416,176,303.986704653,14.1098709731,1920588,303.0,289,621,332,432.034979424,25.1263261949,2729597,431.0,577,1143,566,832.827793606,57.9691557628,5261806,834.0,307,838,531,512.230610953,41.2234681619,3236273,511.0,0.129952460527,0.41929975152,0.289347290993,0.238427707803,0.0338749600722,1506.3862579,0.236544,862,1875,1013,1248.25229503,78.332955326,7886458,1245.0,-0.332122802734,1.00424194336,1.33636474609,0.124508332738,0.174198235517,786.64364624,0.084198
6071978,31,40.0000000009,31,1.38269619,197,340,143,249.4,20.5925350552,39904,247.0,249,391,142,323.71875,25.2421205218,51795,323.0,643,973,330,855.58125,67.6714001513,136893,873.0,189,353,164,287.6875,29.7086240636,46030,291.5,0.412478327751,0.58095240593,0.168474078178,0.496806408465,0.0343790569918,79.4890253544,0.501602,651,1024,373,860.80625,62.4964495867,137729,870.0,0.373077392578,4.07583618164,3.70275878906,3.25259113312,0.981876743671,520.414581299,3.5271
6122761,21,821.500000027,630,6.20057312407,209,383,174,318.747108947,16.8641130886,1047403,319.0,290,588,298,481.506390749,28.6271993858,1582230,483.0,571,989,418,844.222154595,52.0157223386,2774114,850.0,286,764,478,622.897139379,49.3639311363,2046840,629.0,0.0875576063991,0.334883719683,0.247326113284,0.151430186145,0.0246605243243,497.599591672,0.148936,785,1724,939,1423.15063907,90.072146699,4676473,1430.0,-0.131286621094,1.2014465332,1.3327331543,0.0933372975847,0.164829074678,306.706359863,0.0
6052885,34,998.250000012,752,6.71418416036,186,251,65,219.809416479,7.8946222418,877699,220.0,203,326,123,275.842724768,14.6636317622,1101440,277.0,787,1351,564,1092.7277736,71.6757926791,4363262,1092.0,99,278,179,198.307538192,21.7022075132,791842,200.0,0.60323292017,0.806672394276,0.203439474106,0.692946124593,0.0261212110788,2766.9338755,0.692044,489,851,362,693.959679439,43.2773237263,2770981,697.0,-2.41177368164,4.68127441406,7.0930480957,1.28428992681,2.13947729046,5128.16967773,1.60577
6035406,41,792.999999988,556,5.56971875561,260,285,25,276.88776797,2.68196803135,878288,277.0,381,422,41,406.923392182,4.51962179602,1290761,407.0,307,365,58,339.64627995,5.89261635635,1077358,339.0,392,465,73,437.226040353,7.66904755326,1386881,437.0,-0.143949046731,-0.0911360830069,0.0528129637241,-0.12560115554,0.00478456323374,-398.406865373,-0.125964,1033,1169,136,1121.0372005,13.8794304963,3555930,1121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6046937,14,509.999999978,398,4.9715642,207,678,471,287.201470588,19.098406098,585891,285.0,308,973,665,382.748039216,29.1289601545,780806,380.0,303,1186,883,512.568137255,42.9767751286,1045639,514.0,190,1307,1117,422.821568627,46.8549024941,862556,420.0,-0.0486348122358,0.351812362671,0.400447174907,0.096603550529,0.0257082918762,197.071243079,0.0965665,705,2880,2175,1092.77107843,90.6795642867,2229253,1085.0,-1.23831176758,1.34194946289,2.58026123047,0.10837133071,0.236164150699,221.077514648,0.0
6012173,31,59.7499999981,73,2.66409049654,180,241,61,217.493723849,10.5817678099,51981,219.0,198,307,109,267.384937238,20.0418584743,63905,269.0,684,1109,425,967.334728033,68.452690249,231193,974.0,82,265,183,199.075313808,29.818463598,47579,202.0,0.518312990665,0.805687189102,0.287374198437,0.659622368952,0.0389293862685,157.64974618,0.659819,460,809,349,683.953974895,59.019268314,163465,691.0,2.63772583008,7.76229858398,5.12457275391,5.64269010791,2.348404929,1348.60293579,7.35913
5981780,31,60.0000000007,74,2.69495279544,187,256,69,225.079166667,12.1163621867,54019,227.0,224,347,123,293.491666667,23.4117121093,70438,295.5,765,1159,394,974.958333333,85.2319282735,233990,982.0,120,311,191,220.045833333,33.4869685993,52811,223.0,0.555078685284,0.75409835577,0.199019670486,0.633062654982,0.034861551529,151.935037196,0.630794,534,914,380,738.616666667,68.4082942502,177268,745.0,-0.881866455078,3.24194335938,4.12380981445,1.95803476969,0.970317254029,469.928344727,2.21164
6011212,34,1585.50000003,889,6.29816023798,188,265,77,233.9512772,6.5414037401,1483719,234.0,236,408,172,321.839167455,13.3870053699,2041104,322.0,748,1245,497,1066.56764428,57.5650325077,6764172,1066.5,118,369,251,251.969252602,17.0971264248,1597989,252.0,0.498376637697,0.765640497208,0.26726385951,0.617529235613,0.0235751324118,3916.37041226,0.618326,555,1038,483,807.759697256,35.3044107123,5122812,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5949003,14,673.750000035,463,5.03183822413,213,837,624,286.305009276,21.6948587257,771592,285.0,275,1315,1040,388.900927644,40.4314419966,1048088,387.0,406,1571,1165,561.631910946,48.1022830128,1513598,557.0,261,1975,1714,475.170315399,61.5720367139,1280584,473.0,-0.113931186497,0.217391297221,0.331322483718,0.0845249555205,0.0213970304292,227.794755128,0.0831601,749,4095,3346,1150.37625232,120.125099418,3100264,1144.0,-0.316711425781,1.85498046875,2.17169189453,0.46241766482,0.349978520581,1246.21560669,0.445496
5990389,41,5919.99999999,5709,20.9312062743,308,403,95,320.884121622,3.97930685073,7598536,321.0,485,657,172,508.421494932,6.67276274342,12039421,508.0,324,501,177,348.742694257,6.69381406935,8258227,348.0,553,850,297,594.389822635,10.9335959196,14075151,594.0,-0.286180645227,-0.192546591163,0.0936340540648,-0.260462482106,0.00333394027919,-6167.75157626,-0.26045,1346,1910,564,1423.69543919,20.8266752387,33713108,1422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5910185,41,177.250000011,195,4.13177399026,235,339,104,300.881523272,19.3926849933,213325,305.0,288,512,224,441.499294781,40.0174018855,313023,445.0,359,813,454,589.456981664,71.8068630594,417925,584.0,262,577,315,470.935119887,59.2766340549,333893,478.0,-0.0626151040196,0.322641521692,0.385256625712,0.111399574802,0.0864292980724,78.9822985349,0.112727,785,1406,621,1213.31593794,116.567802203,860241,1226.0,-0.364074707031,1.36294555664,1.72702026367,0.110767229992,0.269915357201,78.5339660645,0.0
5591492,14,2938.50000004,1927,10.0279909909,205,398,193,273.728347796,10.2501535097,3217403,273.0,233,572,339,353.412710567,19.9697681604,4154013,350.0,310,800,490,481.282882423,39.8105053072,5656999,475.0,172,792,620,383.730644887,34.605709775,4510370,377.0,0.00502512557432,0.295081973076,0.290056847502,0.113048965214,0.0203839298579,1328.77753712,0.111853,610,1762,1152,1010.87170325,62.8742871536,11881786,1000.0,-1.31268310547,9.48904418945,10.8017272949,0.369467613743,0.725010010482,4342.72233193,0.0924835
5877481,33,283.500000009,218,3.65237221245,213,370,157,253.619929453,11.6518117671,287605,252.0,318,502,184,365.155202822,20.8339086546,414086,360.0,722,1077,355,815.686948854,52.7825383554,924989,804.0,282,533,251,363.168430335,29.427740542,411833,359.0,0.280303031206,0.504347801208,0.224044770002,0.38383498822,0.031786069442,435.268876642,0.381357,824,1346,522,981.94356261,57.0249519012,1113524,970.0,-0.06787109375,0.789489746094,0.857360839844,0.0246927574198,0.104242037478,28.0015869141,0.0
5850828,14,3324.9999998,1615,7.90081276366,228,769,541,278.523233083,10.9569829452,3704359,278.0,276,1192,916,367.189699248,18.0704477494,4883623,367.0,362,1531,1169,486.705864662,26.3000319371,6473188,486.0,233,1790,1557,389.268571429,29.3838309879,5177272,389.0,-0.0779885575175,0.229530200362,0.30751875788,0.111640179185,0.0130390572137,1484.81438317,0.111623,737,3751,3014,1034.98150376,57.14747276,13765254,1034.0,1.20935058594,3.53012084961,2.32077026367,2.07187897417,0.367582338946,27555.9903564,2.13904
5821414,14,1427.00000015,742,5.54098515571,187,453,266,288.542747022,10.3907586033,1647002,288.0,240,665,425,386.329187106,18.093497234,2205167,386.0,400,875,475,534.288717589,33.5051748281,3049720,533.0,276,903,627,446.092151367,33.6706333497,2546294,445.0,-0.0157480314374,0.220091328025,0.235839359462,0.0903494794939,0.014595868768,515.714828951,0.0896483,726,2010,1284,1120.96408549,58.8480363911,6398463,1119.0,-0.156372070312,1.86868286133,2.02505493164,0.721540802579,0.451157407091,4118.55490112,0.711411
5836073,32,2069.5,541,3.35474579908,229,382,153,325.320850447,17.8885904876,2693006,326.0,340,599,259,497.6647741,30.249351801,4119669,499.0,713,1111,398,957.790529113,40.2247472889,7928590,959.0,334,759,425,591.493476685,52.2673831038,4896383,594.0,0.152605459094,0.369811326265,0.217205867171,0.237733351823,0.0269023255419,1967.95668639,0.234908,903,1740,837,1414.47910123,99.0595972301,11709058,1419.0,-0.257843017578,0.514587402344,0.772430419922,0.0341202007108,0.0864327471806,282.447021484,0.0
5791796,11,53.7499999991,39,1.50061899925,371,700,329,591.934883721,52.8316804346,127266,596.0,527,1036,509,898.246511628,81.9855896267,193123,910.0,756,1440,684,1160.48372093,118.284003775,249504,1179.0,642,1479,837,1124.53488372,115.237943694,241775,1143.0,-0.130816504359,0.0815450623631,0.212361566722,0.0157954609563,0.0352942523602,3.3960241056,0.0258727,1744,3018,1274,2614.71627907,226.48090112,562164,2670.0,2.64605712891,4.32388305664,1.67782592773,3.4862760322,0.407180840871,749.549346924,3.26169
5770416,41,5868.25000002,1222,4.49999436742,226,306,80,242.418267797,4.01214153736,5690284,242.0,292,443,151,327.065181272,7.19146846057,7677201,327.0,185,504,319,276.797725046,18.4165040741,6497273,274.0,231,484,253,291.903463554,11.4234969644,6851850,292.0,-0.27734375,0.214067280293,0.491411030293,-0.0271785052589,0.0373031564002,-637.961053942,-0.0333919,750,1233,483,861.386912623,21.3857643388,20219335,861.0,-0.230499267578,1.48468017578,1.71517944336,0.0749718358884,0.182975466938,1759.81390381,0.0
5697267,34,2307.25000001,1100,6.46011762755,149,428,279,237.818723589,13.6681000903,2194829,239.0,186,448,262,336.077689891,26.9819957717,3101661,339.0,577,1281,704,971.202947232,83.699757834,8963232,974.0,116,466,350,285.632571243,35.5262666086,2636103,288.0,0.382268816233,0.739565968513,0.357297152281,0.545320661923,0.0451226515849,5032.76438889,0.542907,568,1228,660,859.528984722,73.4790074466,7932593,866.0,-2.49417114258,2.09478759766,4.58895874023,0.114031289998,0.570681462409,1052.39477539,0.0
5662191,21,3443.25000001,1447,6.95631630176,228,393,165,322.982937632,13.5974663289,4448444,323.0,310,606,296,476.147825456,27.7517636962,6557984,477.0,498,1077,579,836.97792783,57.7803063792,11527697,838.0,327,788,461,616.219051768,53.0201827136,8487185,619.0,0.0581395365298,0.339943349361,0.281803812832,0.152480516872,0.0288666751501,2100.11415887,0.146305,900,1712,812,1415.34981486,90.2930828935,19493613,1418.0,-0.207855224609,5.31646728516,5.52432250977,0.278803196174,0.612528717256,3839.9564209,0.006073
5618046,51,7.49999999907,25,2.57516134698,195,272,77,232.1,20.5999190937,6963,231.0,257,369,112,313.033333333,31.271374912,9391,318.0,410,626,216,519.866666667,53.7690947995,15596,508.5,224,444,220,346.2,56.5628853578,10386,355.0,0.0919674038887,0.335311561823,0.243344157934,0.203749698152,0.0663709628953,6.11249094456,0.199788,688,1085,397,891.333333333,105.370246697,26740,907.5,0.395263671875,0.752075195312,0.356811523438,0.457695515951,0.0956087405026,13.7308654785,0.40329
5660582,12,32.7499999991,55,2.71114100333,175,258,83,221.419847328,19.764628054,29006,226.0,226,355,129,293.969465649,28.8123539373,38510,295.0,451,1040,589,720.282442748,154.109620686,94357,708.0,160,331,171,246.816793893,45.7184883387,32333,252.0,0.338235288858,0.608323156834,0.270087867975,0.485502420718,0.0578530614744,63.6008171141,0.493506,586,936,350,762.20610687,92.1146578548,99849,778.0,-0.0219116210938,4.90365600586,4.92556762695,2.68000595442,2.07539727712,351.080780029,4.02972
5599318,33,4962.50000003,1952,7.81672118626,195,512,317,263.711738035,19.5481431988,5234678,260.0,248,659,411,376.905390428,34.140359507,7481572,371.0,457,1209,752,761.378539043,75.3357935934,15113364,757.0,186,725,539,380.941108312,63.3226244603,7561681,370.0,0.094004444778,0.609243690968,0.51523924619,0.334959927985,0.0657698063377,6648.95457049,0.335306,676,1678,1002,1021.55823678,111.986076676,20277931,1001.0,-0.169555664062,5.53860473633,5.70816040039,0.0921517060325,0.387293681679,1829.21136475,0.0
5878796,14,7106.24999918,3838,12.8433937539,203,500,297,307.734248021,10.732019197,8747346,309.0,261,763,502,436.89526825,15.9913578393,12418748,438.0,445,1127,682,660.905540897,30.6162064552,18786240,657.0,265,1185,920,564.349270009,25.9815714728,16041628,562.0,-0.052109181881,0.253521114588,0.305630296469,0.0787794857307,0.0127776418791,2239.3068819,0.078203,768,2447,1679,1308.97878628,43.5310349195,37207722,1309.0,-0.230499267578,1.72268676758,1.95318603516,0.236779104483,0.272133099186,6730.44604492,0.152374
5573374,32,1860.99999999,2021,13.2156398533,254,436,182,353.492611499,21.5808110828,2631399,353.0,368,663,295,518.884873724,37.5203300378,3862579,519.0,618,1042,424,840.018941429,58.8369320128,6253101,840.0,401,899,498,663.943041376,62.6597301723,4942392,666.0,0.0333333350718,0.26286765933,0.229534324259,0.118030505919,0.0228953824773,878.619086061,0.116022,1023,1971,948,1536.3205266,120.203792799,11436370,1538.0,-0.0961303710938,1.15173339844,1.24786376953,0.295878115679,0.260255612283,2202.51669312,0.219482
5548160,12,17.7500000005,44,2.94610733775,195,315,120,240.802816901,29.6750569696,17097,235.0,249,449,200,324.267605634,49.5989430108,23023,313.0,452,725,273,560.61971831,69.3127970619,39804,541.0,209,538,329,330.816901408,80.3070357816,23488,331.0,0.124653741717,0.412095636129,0.287441894412,0.266151082977,0.0680037034176,18.8967268914,0.281001,654,1302,648,895.887323944,158.564115907,63608,875.0,0.239135742188,0.72802734375,0.488891601562,0.38608045981,0.152615297655,27.4117126465,0.300751
5516186,41,124.750000005,141,3.56117981817,244,420,176,326.186372745,20.6204204163,162767,330.0,355,623,268,507.088176353,41.0822070482,253037,515.0,508,933,425,708.424849699,58.8787336334,353504,710.0,381,849,468,639.709418838,71.302860583,319215,652.0,-0.115269459784,0.224032580853,0.339302040637,0.0524536114605,0.0531179126916,26.1743521188,0.0556414,994,1892,898,1472.98396794,130.931301662,735019,1496.0,-0.125030517578,2.3092956543,2.43432617188,0.136851828657,0.280873242547,68.2890625,-3.05176e-05
5502018,11,27.0,24,1.30294003174,317,485,168,436.611111111,35.6575360414,47154,444.0,458,691,233,617.351851852,52.0201732263,66674,625.5,610,978,368,746.712962963,57.9327597027,80645,737.5,482,794,312,626.703703704,54.1830332982,67684,632.5,0.0304748397321,0.212169736624,0.181694896892,0.0876613110821,0.0421826443439,9.46742159687,0.0729755,1267,1963,696,1680.66666667,134.49810683,181512,1718.5,-0.078369140625,0.128082275391,0.206451416016,0.00139646176939,0.018748991123,0.150817871094,0.0
5564808,21,4120.24999997,2866,12.5953276638,233,501,268,382.69722711,17.5312131831,6307233,383.0,318,744,426,586.947272617,30.175951043,9673478,587.0,649,1212,563,1003.77495298,46.0732147136,16543215,1005.0,375,966,591,801.743826224,45.8377542742,13213540,803.0,0.0403825715184,0.267578125,0.227195553482,0.112176861241,0.0157807111255,1848.78685012,0.109896,961,2157,1196,1771.38832595,88.5619700659,29194251,1773.0,-0.191436767578,1.29046630859,1.48190307617,0.0777946006007,0.127684058105,1282.1328125,0.0
5462135,41,116.499999997,198,5.1748443982,190,279,89,224.407725322,17.7303679856,104574,219.0,226,371,145,278.74248927,32.9488190281,129894,268.0,326,901,575,583.680257511,119.997043583,271995,570.5,123,365,242,220.444206009,51.4430192163,102727,204.5,0.179023504257,0.693648815155,0.514625310898,0.449651168172,0.0797385204319,209.537444368,0.446135,541,1005,464,723.594420601,101.310493988,337195,690.0,-0.0914001464844,0.74560546875,0.837005615234,0.0278021030672,0.0823977201113,12.9557800293,0.0
5453903,11,55.7500000037,53,2.00238923458,287,579,292,468.174887892,47.6824407317,104403,469.0,490,831,341,712.112107623,58.7876850725,158801,716.0,605,1118,513,916.533632287,97.5800349387,204387,938.0,568,1053,485,836.322869955,82.1933832935,186500,843.0,-0.0350467301905,0.116594694555,0.151641424745,0.0452423431042,0.02945318861,10.0890425122,0.0479705,1417,2379,962,2016.60986547,160.139331966,449704,2038.0,-0.0726928710938,0.307800292969,0.380493164062,0.0551459479225,0.110048536241,12.2975463867,0.0
5411628,31,1242.0,582,4.65861965553,188,320,132,237.97363124,15.5130039063,1182253,238.0,218,428,210,314.745571659,30.49291912,1563656,313.0,458,1372,914,1001.36855878,117.508507049,4974799,1009.0,122,488,366,265.60205314,44.7411373997,1319511,264.0,0.230890467763,0.757630169392,0.526739701629,0.580039677266,0.0597431376503,2881.63711666,0.582665,533,1192,659,818.321256039,87.9316238111,4065420,817.0,-0.345336914062,6.88275146484,7.22808837891,1.12353653839,1.52584950476,5581.72952271,0.268143
